shipment_id,merchant_id,order_id,courier,shipment_status,delivery_attempts,rto_status,shipping_cost,delivery_days,pincode,area,city
SHP006703,M001,ORD009610,BlueDart,in_transit,3,no,138.31,1,560071,Domlur,Bangalore
SHP006704,M001,ORD006275,BlueDart,delivered,1,no,70.37,3,560034,Koramangala,Bangalore
SHP006705,M001,ORD005508,Shiprocket,failed_delivery,3,no,66.46,8,560034,Koramangala,Bangalore
SHP006706,M001,ORD008830,Xpressbees,delivered,1,no,68.52,5,560102,HSR Layout,Bangalore
SHP006707,M001,ORD009120,Shiprocket,failed_delivery,1,no,67.92,8,560036,KR Puram,Bangalore
SHP006708,M001,ORD006390,Shiprocket,delivered,2,no,126.55,3,560100,Electronic City,Bangalore
SHP006709,M001,ORD005005,Shiprocket,in_transit,1,no,83.79,1,560071,Domlur,Bangalore
SHP006710,M001,ORD007911,Delhivery,delivered,2,no,46.23,2,560076,Bannerghatta Road,Bangalore
SHP006711,M001,ORD005521,Ecom Express,in_transit,2,no,109.45,4,560008,Ulsoor,Bangalore
SHP006712,M001,ORD005838,Xpressbees,delivered,2,no,48.42,4,560102,HSR Layout,Bangalore
SHP006713,M001,ORD008231,Shiprocket,delivered,1,no,77.22,5,560102,HSR Layout,Bangalore
SHP006714,M001,ORD008548,Delhivery,delivered,1,no,93.65,4,560037,Marathahalli,Bangalore
SHP006715,M001,ORD006126,Xpressbees,in_transit,1,no,169.21,3,560058,Peenya,Bangalore
SHP006716,M001,ORD008850,Delhivery,delivered,1,no,156.04,4,560100,Electronic City,Bangalore
SHP006717,M001,ORD008425,Shiprocket,delivered,2,no,145.15,1,560060,Kengeri,Bangalore
SHP006718,M001,ORD007158,BlueDart,delivered,1,no,98.56,1,560085,Banashankari,Bangalore
SHP006719,M001,ORD006793,BlueDart,delivered,1,no,148.33,5,560076,Bannerghatta Road,Bangalore
SHP006720,M001,ORD006388,Delhivery,delivered,1,no,116.0,5,560066,Whitefield,Bangalore
SHP006721,M001,ORD007115,Xpressbees,in_transit,1,no,144.7,2,560034,Koramangala,Bangalore
SHP006722,M001,ORD006406,Delhivery,delivered,1,no,152.32,2,560035,Sarjapur Road,Bangalore
SHP006723,M001,ORD007224,Xpressbees,delivered,1,no,147.17,4,560066,Whitefield,Bangalore
SHP006724,M001,ORD005887,Xpressbees,delivered,1,no,61.69,2,560034,Koramangala,Bangalore
SHP006725,M001,ORD009479,Ecom Express,delivered,1,no,68.38,3,560103,Bellandur,Bangalore
SHP006726,M001,ORD009752,Shiprocket,failed_delivery,2,no,129.88,6,560058,Peenya,Bangalore
SHP006727,M001,ORD009415,Shiprocket,delivered,1,no,137.87,1,560008,Ulsoor,Bangalore
SHP006728,M001,ORD005707,Xpressbees,failed_delivery,2,no,71.75,6,560103,Bellandur,Bangalore
SHP006729,M001,ORD005251,Xpressbees,in_transit,1,no,73.07,2,560103,Bellandur,Bangalore
SHP006730,M001,ORD006952,Delhivery,delivered,1,no,117.35,5,560036,KR Puram,Bangalore
SHP006731,M001,ORD005468,Xpressbees,in_transit,1,no,72.28,4,560003,Malleshwaram,Bangalore
SHP006732,M001,ORD005303,Delhivery,in_transit,1,no,118.57,4,560035,Sarjapur Road,Bangalore
SHP006733,M001,ORD009589,Xpressbees,delivered,3,no,125.44,3,560103,Bellandur,Bangalore
SHP006734,M001,ORD006600,Ecom Express,delivered,3,no,126.0,3,560034,Koramangala,Bangalore
SHP006735,M001,ORD008162,Delhivery,delivered,1,no,132.95,5,560100,Electronic City,Bangalore
SHP006736,M001,ORD006190,Ecom Express,rto,2,yes,141.7,5,560102,HSR Layout,Bangalore
SHP006737,M001,ORD009307,BlueDart,failed_delivery,3,no,69.38,9,560066,Whitefield,Bangalore
SHP006738,M001,ORD008852,BlueDart,in_transit,1,no,141.15,3,560048,Mahadevapura,Bangalore
SHP006739,M001,ORD005947,Ecom Express,delivered,1,no,111.07,1,560017,Old Airport Road,Bangalore
SHP006740,M001,ORD008073,BlueDart,rto,2,yes,85.65,9,560048,Mahadevapura,Bangalore
SHP006741,M001,ORD006333,Delhivery,delivered,1,no,115.87,4,560071,Domlur,Bangalore
SHP006742,M001,ORD005293,Delhivery,delivered,2,no,109.88,5,560103,Bellandur,Bangalore
SHP006743,M001,ORD009891,BlueDart,delivered,2,no,116.81,4,560037,Marathahalli,Bangalore
SHP006744,M001,ORD008616,Ecom Express,in_transit,1,no,148.53,2,560024,Hebbal,Bangalore
SHP006745,M001,ORD007281,Delhivery,delivered,1,no,100.41,3,560038,Indiranagar,Bangalore
SHP006746,M001,ORD006134,Ecom Express,in_transit,1,no,149.37,4,560102,HSR Layout,Bangalore
SHP006747,M001,ORD007641,BlueDart,delivered,2,no,114.36,5,560038,Indiranagar,Bangalore
SHP006748,M001,ORD005988,BlueDart,in_transit,1,no,118.09,1,560034,Koramangala,Bangalore
SHP006749,M001,ORD006515,Shiprocket,delivered,1,no,52.43,5,560037,Marathahalli,Bangalore
SHP006750,M001,ORD008107,Ecom Express,delivered,1,no,126.58,5,560040,Vijayanagar,Bangalore
SHP006751,M001,ORD008125,Shiprocket,rto,3,yes,69.33,5,560037,Brookefield,Bangalore
SHP006752,M001,ORD007649,Delhivery,failed_delivery,3,no,169.89,9,560100,Electronic City,Bangalore
SHP006753,M001,ORD005720,Ecom Express,delivered,1,no,51.75,3,560085,Banashankari,Bangalore
SHP006754,M001,ORD007482,Xpressbees,failed_delivery,2,no,112.15,7,560036,KR Puram,Bangalore
SHP006755,M001,ORD009204,Ecom Express,failed_delivery,1,no,126.37,4,560102,HSR Layout,Bangalore
SHP006756,M001,ORD008568,Xpressbees,delivered,1,no,167.33,2,560100,Electronic City,Bangalore
SHP006757,M001,ORD006941,Shiprocket,delivered,3,no,116.3,4,560066,Whitefield,Bangalore
SHP006758,M001,ORD009217,Xpressbees,failed_delivery,3,no,110.86,8,560103,Bellandur,Bangalore
SHP006759,M001,ORD008969,Shiprocket,failed_delivery,1,no,95.87,7,560100,Electronic City,Bangalore
SHP006760,M001,ORD008820,Xpressbees,delivered,1,no,135.26,5,560036,KR Puram,Bangalore
SHP006761,M001,ORD008517,Ecom Express,rto,2,yes,62.61,7,560048,Mahadevapura,Bangalore
SHP006762,M001,ORD008041,BlueDart,delivered,2,no,181.52,4,560100,Electronic City,Bangalore
SHP006763,M001,ORD006263,BlueDart,delivered,2,no,75.48,4,560017,Old Airport Road,Bangalore
SHP006764,M001,ORD009229,Delhivery,delivered,1,no,76.73,3,560036,KR Puram,Bangalore
SHP006765,M001,ORD008640,Ecom Express,in_transit,1,no,99.74,4,560008,Ulsoor,Bangalore
SHP006766,M001,ORD005614,Delhivery,in_transit,2,no,120.97,4,560001,MG Road,Bangalore
SHP006767,M001,ORD005953,Delhivery,delivered,1,no,90.75,2,560038,Indiranagar,Bangalore
SHP006768,M001,ORD007717,Delhivery,delivered,1,no,75.25,1,560103,Bellandur,Bangalore
SHP006769,M001,ORD009239,Ecom Express,failed_delivery,1,no,177.81,6,560100,Electronic City,Bangalore
SHP006770,M001,ORD009057,Shiprocket,delivered,2,no,49.14,2,560048,Mahadevapura,Bangalore
SHP006771,M001,ORD009536,Xpressbees,rto,2,yes,89.24,3,560037,Marathahalli,Bangalore
SHP006772,M001,ORD006060,BlueDart,delivered,1,no,100.09,1,560071,Domlur,Bangalore
SHP006773,M001,ORD005892,BlueDart,delivered,1,no,53.75,4,560034,Koramangala,Bangalore
SHP006774,M001,ORD005969,Shiprocket,in_transit,2,no,49.87,2,560038,Indiranagar,Bangalore
SHP006775,M001,ORD006928,Ecom Express,in_transit,1,no,61.49,3,560008,Ulsoor,Bangalore
SHP006776,M001,ORD006110,Xpressbees,in_transit,1,no,86.13,3,560037,Marathahalli,Bangalore
SHP006777,M001,ORD008280,Ecom Express,in_transit,2,no,183.47,4,560035,Sarjapur Road,Bangalore
SHP006778,M001,ORD005580,Shiprocket,delivered,1,no,52.92,4,560037,Marathahalli,Bangalore
SHP006779,M001,ORD009477,Shiprocket,delivered,3,no,88.67,2,560102,HSR Layout,Bangalore
SHP006780,M001,ORD005970,Xpressbees,delivered,1,no,123.57,5,560037,Marathahalli,Bangalore
SHP006781,M001,ORD009799,Delhivery,in_transit,1,no,52.9,3,560004,Basavanagudi,Bangalore
SHP006782,M001,ORD005055,BlueDart,delivered,1,no,87.44,5,560066,Whitefield,Bangalore
SHP006783,M001,ORD009442,BlueDart,delivered,1,no,123.98,5,560102,HSR Layout,Bangalore
SHP006784,M001,ORD007903,Shiprocket,delivered,1,no,109.8,1,560037,Marathahalli,Bangalore
SHP006785,M001,ORD005456,Ecom Express,delivered,1,no,85.73,1,560098,RR Nagar,Bangalore
SHP006786,M001,ORD006969,BlueDart,delivered,1,no,103.76,4,560048,Mahadevapura,Bangalore
SHP006787,M001,ORD007248,BlueDart,delivered,1,no,110.12,5,560103,Bellandur,Bangalore
SHP006788,M001,ORD007018,Xpressbees,delivered,1,no,123.87,2,560041,Jayanagar,Bangalore
SHP006789,M001,ORD006888,Shiprocket,delivered,1,no,132.45,5,560066,Whitefield,Bangalore
SHP006790,M001,ORD008768,Xpressbees,delivered,1,no,68.53,4,560008,Ulsoor,Bangalore
SHP006791,M001,ORD006618,Shiprocket,delivered,3,no,60.39,2,560034,Koramangala,Bangalore
SHP006792,M001,ORD007748,BlueDart,delivered,1,no,97.19,4,560066,Whitefield,Bangalore
SHP006793,M001,ORD006996,Delhivery,delivered,1,no,76.65,4,560008,Ulsoor,Bangalore
SHP006794,M001,ORD009756,BlueDart,delivered,1,no,151.93,4,560100,Electronic City,Bangalore
SHP006795,M001,ORD009823,Xpressbees,in_transit,2,no,112.29,4,560102,HSR Layout,Bangalore
SHP006796,M001,ORD007922,Ecom Express,in_transit,1,no,56.18,4,560040,Vijayanagar,Bangalore
SHP006797,M001,ORD009043,Ecom Express,delivered,1,no,85.89,3,560100,Electronic City,Bangalore
SHP006798,M001,ORD009214,Ecom Express,delivered,2,no,148.79,3,560034,Koramangala,Bangalore
SHP006799,M001,ORD008474,Ecom Express,delivered,1,no,91.8,4,560036,KR Puram,Bangalore
SHP006800,M001,ORD007521,BlueDart,delivered,3,no,108.09,4,560100,Electronic City,Bangalore
SHP006801,M001,ORD006845,Ecom Express,delivered,1,no,105.35,3,560001,MG Road,Bangalore
SHP006802,M001,ORD008577,Xpressbees,delivered,1,no,84.88,1,560034,Koramangala,Bangalore
SHP006803,M001,ORD007289,Delhivery,delivered,1,no,94.9,1,560038,Indiranagar,Bangalore
SHP006804,M001,ORD009781,Shiprocket,rto,2,yes,195.62,6,560035,Sarjapur Road,Bangalore
SHP006805,M001,ORD008725,Shiprocket,delivered,1,no,114.49,4,560066,Whitefield,Bangalore
SHP006806,M001,ORD008692,Xpressbees,delivered,2,no,127.1,1,560034,Koramangala,Bangalore
SHP006807,M001,ORD005261,BlueDart,delivered,2,no,143.8,4,560037,Marathahalli,Bangalore
SHP006808,M001,ORD008357,Shiprocket,delivered,1,no,121.55,1,560103,Bellandur,Bangalore
SHP006809,M001,ORD008030,Xpressbees,delivered,1,no,51.28,1,560103,Bellandur,Bangalore
SHP006810,M001,ORD009792,Shiprocket,delivered,2,no,129.72,2,560102,HSR Layout,Bangalore
SHP006811,M001,ORD005164,Ecom Express,in_transit,1,no,86.27,1,560102,HSR Layout,Bangalore
SHP006812,M001,ORD006649,Xpressbees,delivered,1,no,118.94,4,560102,HSR Layout,Bangalore
SHP006813,M001,ORD008782,Xpressbees,delivered,1,no,85.46,1,560017,Old Airport Road,Bangalore
SHP006814,M001,ORD007981,Delhivery,rto,3,yes,133.19,6,560010,Rajajinagar,Bangalore
SHP006815,M001,ORD006258,Delhivery,delivered,1,no,80.4,3,560001,MG Road,Bangalore
SHP006816,M001,ORD008456,Shiprocket,delivered,1,no,53.89,1,560102,HSR Layout,Bangalore
SHP006817,M001,ORD005356,BlueDart,delivered,3,no,176.05,4,560100,Electronic City,Bangalore
SHP006818,M001,ORD009677,Ecom Express,delivered,1,no,130.97,3,560066,Whitefield,Bangalore
SHP006819,M001,ORD009618,Ecom Express,delivered,3,no,136.15,4,560098,RR Nagar,Bangalore
SHP006820,M001,ORD008690,Shiprocket,delivered,1,no,70.25,4,560071,Domlur,Bangalore
SHP006821,M001,ORD007244,BlueDart,delivered,2,no,95.53,2,560102,HSR Layout,Bangalore
SHP006822,M001,ORD005758,Shiprocket,delivered,1,no,137.87,4,560100,Electronic City,Bangalore
SHP006823,M001,ORD005528,BlueDart,failed_delivery,3,no,50.13,5,560048,Mahadevapura,Bangalore
SHP006824,M001,ORD008550,Ecom Express,in_transit,1,no,97.2,1,560034,Koramangala,Bangalore
SHP006825,M001,ORD006999,Shiprocket,delivered,1,no,110.83,4,560010,Rajajinagar,Bangalore
SHP006826,M001,ORD006352,Xpressbees,in_transit,1,no,111.87,2,560100,Electronic City,Bangalore
SHP006827,M001,ORD009785,BlueDart,delivered,1,no,86.01,5,560040,Vijayanagar,Bangalore
SHP006828,M001,ORD005457,Shiprocket,delivered,2,no,52.24,4,560008,Ulsoor,Bangalore
SHP006829,M001,ORD007005,BlueDart,delivered,2,no,54.11,3,560034,Koramangala,Bangalore
SHP006830,M001,ORD007765,Shiprocket,delivered,1,no,140.82,4,560004,Basavanagudi,Bangalore
SHP006831,M001,ORD008506,Delhivery,in_transit,1,no,48.82,1,560103,Bellandur,Bangalore
SHP006832,M001,ORD007952,Xpressbees,rto,1,yes,148.67,5,560038,Indiranagar,Bangalore
SHP006833,M001,ORD006512,Delhivery,delivered,1,no,72.15,2,560024,Hebbal,Bangalore
SHP006834,M001,ORD008528,Ecom Express,delivered,1,no,121.63,1,560010,Rajajinagar,Bangalore
SHP006835,M001,ORD006236,Xpressbees,rto,2,yes,135.8,5,560004,Basavanagudi,Bangalore
SHP006836,M001,ORD005172,Ecom Express,rto,2,yes,99.14,5,560038,Indiranagar,Bangalore
SHP006837,M001,ORD009831,Delhivery,delivered,1,no,99.26,2,560071,Domlur,Bangalore
SHP006838,M001,ORD007049,Xpressbees,delivered,2,no,134.79,5,560066,Whitefield,Bangalore
SHP006839,M001,ORD007515,Shiprocket,in_transit,1,no,143.6,2,560034,Koramangala,Bangalore
SHP006840,M001,ORD008927,Ecom Express,rto,1,yes,91.82,3,560066,Whitefield,Bangalore
SHP006841,M001,ORD006657,Delhivery,delivered,1,no,136.66,4,560037,Marathahalli,Bangalore
SHP006842,M001,ORD005434,BlueDart,delivered,3,no,134.16,5,560035,Sarjapur Road,Bangalore
SHP006843,M001,ORD006073,BlueDart,delivered,1,no,61.41,3,560103,Bellandur,Bangalore
SHP006844,M001,ORD006820,Ecom Express,delivered,2,no,147.41,5,560017,Old Airport Road,Bangalore
SHP006845,M001,ORD007291,Shiprocket,delivered,1,no,45.81,2,560066,Whitefield,Bangalore
SHP006846,M001,ORD009868,Shiprocket,delivered,1,no,134.28,4,560034,Koramangala,Bangalore
SHP006847,M001,ORD008742,BlueDart,delivered,3,no,74.11,5,560037,Brookefield,Bangalore
SHP006848,M001,ORD007691,Shiprocket,delivered,1,no,103.86,1,560037,Marathahalli,Bangalore
SHP006849,M001,ORD008460,Xpressbees,failed_delivery,2,no,151.93,5,560100,Electronic City,Bangalore
SHP006850,M001,ORD009024,Ecom Express,in_transit,1,no,125.29,2,560024,Hebbal,Bangalore
SHP006851,M001,ORD007619,Ecom Express,delivered,1,no,106.03,5,560071,Domlur,Bangalore
SHP006852,M001,ORD007400,Delhivery,in_transit,1,no,144.32,1,560098,RR Nagar,Bangalore
SHP006853,M001,ORD006076,Ecom Express,delivered,1,no,114.65,1,560037,Brookefield,Bangalore
SHP006854,M001,ORD006780,Ecom Express,delivered,1,no,71.18,1,560017,Old Airport Road,Bangalore
SHP006855,M001,ORD008187,Xpressbees,delivered,1,no,148.65,1,560037,Marathahalli,Bangalore
SHP006856,M001,ORD005265,BlueDart,rto,3,yes,79.72,4,560037,Marathahalli,Bangalore
SHP006857,M001,ORD005715,BlueDart,delivered,1,no,144.33,4,560066,Whitefield,Bangalore
SHP006858,M001,ORD006203,Ecom Express,delivered,1,no,116.24,4,560035,Sarjapur Road,Bangalore
SHP006859,M001,ORD007581,Xpressbees,delivered,1,no,78.27,1,560085,Banashankari,Bangalore
SHP006860,M001,ORD007464,Shiprocket,failed_delivery,1,no,107.09,5,560037,Brookefield,Bangalore
SHP006861,M001,ORD009668,Xpressbees,delivered,1,no,137.43,4,560064,Jakkur,Bangalore
SHP006862,M001,ORD005371,Ecom Express,failed_delivery,2,no,85.74,3,560064,Jakkur,Bangalore
SHP006863,M001,ORD009699,Ecom Express,in_transit,1,no,126.44,4,560036,KR Puram,Bangalore
SHP006864,M001,ORD005585,BlueDart,delivered,1,no,143.44,2,560034,Koramangala,Bangalore
SHP006865,M001,ORD009508,Delhivery,failed_delivery,1,no,153.12,7,560060,Kengeri,Bangalore
SHP006866,M001,ORD005214,Shiprocket,delivered,1,no,53.16,3,560034,Koramangala,Bangalore
SHP006867,M001,ORD006261,BlueDart,delivered,1,no,67.02,3,560037,Marathahalli,Bangalore
SHP006868,M001,ORD006768,Ecom Express,delivered,1,no,60.42,1,560036,KR Puram,Bangalore
SHP006869,M001,ORD006605,Shiprocket,delivered,1,no,124.62,1,560037,Brookefield,Bangalore
SHP006870,M001,ORD009425,BlueDart,failed_delivery,2,no,144.11,3,560076,BTM Layout,Bangalore
SHP006871,M001,ORD009980,Shiprocket,delivered,1,no,146.47,1,560102,HSR Layout,Bangalore
SHP006872,M001,ORD006638,Shiprocket,delivered,1,no,145.54,3,560040,Vijayanagar,Bangalore
SHP006873,M001,ORD005195,Ecom Express,delivered,2,no,210.32,4,560100,Electronic City,Bangalore
SHP006874,M001,ORD007096,Xpressbees,rto,3,yes,142.81,4,560038,Indiranagar,Bangalore
SHP006875,M001,ORD007593,BlueDart,delivered,1,no,109.32,3,560041,Jayanagar,Bangalore
SHP006876,M001,ORD007449,Ecom Express,rto,2,yes,66.57,9,560066,Whitefield,Bangalore
SHP006877,M001,ORD005439,Xpressbees,failed_delivery,2,no,82.95,6,560103,Bellandur,Bangalore
SHP006878,M001,ORD008127,Xpressbees,failed_delivery,2,no,90.48,6,560041,Jayanagar,Bangalore
SHP006879,M001,ORD006411,Ecom Express,delivered,1,no,92.16,2,560102,HSR Layout,Bangalore
SHP006880,M001,ORD008716,Xpressbees,delivered,1,no,54.01,3,560003,Malleshwaram,Bangalore
SHP006881,M001,ORD007366,Delhivery,delivered,1,no,83.09,2,560001,MG Road,Bangalore
SHP006882,M001,ORD005438,BlueDart,delivered,1,no,129.95,2,560038,Indiranagar,Bangalore
SHP006883,M001,ORD007183,Shiprocket,delivered,1,no,124.76,4,560034,Koramangala,Bangalore
SHP006884,M001,ORD006350,Shiprocket,delivered,1,no,138.59,2,560103,Bellandur,Bangalore
SHP006885,M001,ORD005901,Xpressbees,delivered,2,no,177.45,1,560060,Kengeri,Bangalore
SHP006886,M001,ORD008335,Xpressbees,rto,1,yes,94.51,3,560037,Brookefield,Bangalore
SHP006887,M001,ORD006193,Xpressbees,delivered,1,no,97.55,1,560037,Brookefield,Bangalore
SHP006888,M001,ORD007202,Delhivery,delivered,2,no,76.26,1,560076,Bannerghatta Road,Bangalore
SHP006889,M001,ORD009834,Ecom Express,delivered,2,no,147.48,1,560102,HSR Layout,Bangalore
SHP006890,M001,ORD005630,Ecom Express,delivered,2,no,91.02,1,560036,KR Puram,Bangalore
SHP006891,M001,ORD008753,Ecom Express,delivered,2,no,121.98,4,560071,Domlur,Bangalore
SHP006892,M001,ORD006822,BlueDart,delivered,1,no,106.43,2,560008,Ulsoor,Bangalore
SHP006893,M001,ORD008352,BlueDart,delivered,1,no,120.32,1,560017,Old Airport Road,Bangalore
SHP006894,M001,ORD009529,Shiprocket,rto,1,yes,102.76,7,560034,Koramangala,Bangalore
SHP006895,M001,ORD007304,Shiprocket,delivered,1,no,138.19,2,560037,Marathahalli,Bangalore
SHP006896,M001,ORD009878,Xpressbees,delivered,1,no,123.58,5,560066,Whitefield,Bangalore
SHP006897,M001,ORD009021,Ecom Express,failed_delivery,3,no,191.67,6,560100,Electronic City,Bangalore
SHP006898,M001,ORD007102,Xpressbees,in_transit,1,no,149.3,4,560037,Marathahalli,Bangalore
SHP006899,M001,ORD007149,BlueDart,delivered,1,no,45.68,3,560103,Bellandur,Bangalore
SHP006900,M001,ORD009399,Delhivery,failed_delivery,2,no,93.92,7,560017,Old Airport Road,Bangalore
SHP006901,M001,ORD006387,Shiprocket,failed_delivery,1,no,97.61,5,560003,Malleshwaram,Bangalore
SHP006902,M001,ORD006447,Shiprocket,delivered,1,no,95.48,2,560003,Malleshwaram,Bangalore
SHP006903,M001,ORD006509,Xpressbees,delivered,1,no,52.38,4,560017,Old Airport Road,Bangalore
SHP006904,M001,ORD007969,Ecom Express,delivered,1,no,55.47,3,560103,Bellandur,Bangalore
SHP006905,M001,ORD007714,Shiprocket,delivered,1,no,46.12,3,560037,Marathahalli,Bangalore
SHP006906,M001,ORD006097,Delhivery,delivered,1,no,105.44,1,560071,Domlur,Bangalore
SHP006907,M001,ORD006429,Shiprocket,delivered,1,no,94.38,5,560017,Old Airport Road,Bangalore
SHP006908,M001,ORD006526,Shiprocket,delivered,1,no,100.04,5,560017,Old Airport Road,Bangalore
SHP006909,M001,ORD006194,Ecom Express,delivered,3,no,56.12,5,560103,Bellandur,Bangalore
SHP006910,M001,ORD007239,Shiprocket,delivered,1,no,114.41,4,560037,Brookefield,Bangalore
SHP006911,M001,ORD008062,Xpressbees,delivered,2,no,127.22,2,560008,Ulsoor,Bangalore
SHP006912,M001,ORD005690,Ecom Express,delivered,1,no,106.06,4,560048,Mahadevapura,Bangalore
SHP006913,M001,ORD005270,Xpressbees,delivered,1,no,142.79,1,560036,KR Puram,Bangalore
SHP006914,M001,ORD005790,Shiprocket,delivered,1,no,105.14,4,560017,Old Airport Road,Bangalore
SHP006915,M001,ORD005098,Ecom Express,delivered,3,no,109.57,2,560102,HSR Layout,Bangalore
SHP006916,M001,ORD008597,Shiprocket,delivered,1,no,147.76,3,560017,Old Airport Road,Bangalore
SHP006917,M001,ORD009638,Xpressbees,delivered,1,no,49.67,1,560008,Ulsoor,Bangalore
SHP006918,M001,ORD006055,Ecom Express,delivered,2,no,130.98,1,560040,Vijayanagar,Bangalore
SHP006919,M001,ORD008525,Xpressbees,delivered,1,no,69.36,3,560064,Jakkur,Bangalore
SHP006920,M001,ORD005855,BlueDart,delivered,2,no,94.74,3,560102,HSR Layout,Bangalore
SHP006921,M001,ORD006297,BlueDart,delivered,1,no,53.22,1,560071,Domlur,Bangalore
SHP006922,M001,ORD006875,Delhivery,delivered,2,no,106.29,2,560037,Brookefield,Bangalore
SHP006923,M001,ORD008724,Xpressbees,failed_delivery,2,no,75.02,8,560102,HSR Layout,Bangalore
SHP006924,M001,ORD005929,Shiprocket,rto,2,yes,125.28,5,560066,Whitefield,Bangalore
SHP006925,M001,ORD008711,Xpressbees,delivered,2,no,59.48,3,560008,Ulsoor,Bangalore
SHP006926,M001,ORD009986,Shiprocket,in_transit,2,no,52.14,1,560038,Indiranagar,Bangalore
SHP006927,M001,ORD007779,Delhivery,failed_delivery,1,no,72.61,3,560102,HSR Layout,Bangalore
SHP006928,M001,ORD006233,Delhivery,in_transit,1,no,60.02,1,560017,Old Airport Road,Bangalore
SHP006929,M001,ORD009167,Ecom Express,failed_delivery,3,no,73.22,5,560037,Marathahalli,Bangalore
SHP006930,M001,ORD007628,Shiprocket,delivered,1,no,86.42,3,560048,Mahadevapura,Bangalore
SHP006931,M001,ORD005870,BlueDart,delivered,1,no,102.12,5,560103,Bellandur,Bangalore
SHP006932,M001,ORD005777,BlueDart,delivered,2,no,136.07,4,560060,Kengeri,Bangalore
SHP006933,M001,ORD009405,Ecom Express,delivered,1,no,84.3,5,560034,Koramangala,Bangalore
SHP006934,M001,ORD007463,Xpressbees,failed_delivery,1,no,133.89,9,560017,Old Airport Road,Bangalore
SHP006935,M001,ORD007214,Xpressbees,failed_delivery,2,no,61.07,6,560076,BTM Layout,Bangalore
SHP006936,M001,ORD008880,Shiprocket,rto,3,yes,143.24,9,560102,HSR Layout,Bangalore
SHP006937,M001,ORD006472,Ecom Express,delivered,1,no,117.33,2,560060,Kengeri,Bangalore
SHP006938,M001,ORD008588,Delhivery,delivered,1,no,145.46,4,560064,Jakkur,Bangalore
SHP006939,M001,ORD006460,Delhivery,in_transit,1,no,117.97,1,560066,Whitefield,Bangalore
SHP006940,M001,ORD005037,Shiprocket,delivered,1,no,93.71,5,560058,Peenya,Bangalore
SHP006941,M001,ORD007380,Shiprocket,delivered,2,no,96.31,3,560034,Koramangala,Bangalore
SHP006942,M001,ORD009703,Shiprocket,delivered,1,no,129.56,2,560017,Old Airport Road,Bangalore
SHP006943,M001,ORD006062,Delhivery,delivered,1,no,84.45,2,560066,Whitefield,Bangalore
