expense_id,merchant_id,expense_date,category,subcategory,amount,payment_mode,vendor_name,approval_status
EXP002239,M001,2024-01-06,marketing,digital_ads,6579.51,card,Cashfree Fees,approved
EXP002240,M001,2024-05-13,salaries,incentives,14818.22,bank_transfer,Delhivery,approved
EXP002241,M001,2024-11-26,salaries,incentives,39461.48,card,AdGrowth Marketing,rejected
EXP002242,M001,2024-01-16,shipping,last_mile,14450.12,bank_transfer,BlueDart,approved
EXP002243,M001,2024-10-10,cloud,AWS,5830.6,cash,Cashfree Fees,approved
EXP002244,M001,2024-06-04,shipping,reverse_logistics,587.23,cash,Xpressbees,rejected
EXP002245,M001,2024-11-08,shipping,air_freight,14100.98,bank_transfer,Ecom Express,approved
EXP002246,M001,2024-12-30,cloud,storage,3353.05,UPI,Delhivery,approved
EXP002247,M001,2024-06-30,packaging,bubble_wrap,8645.7,card,Razorpay Fees,pending
EXP002248,M001,2024-11-01,returns,reverse_pickup,4471.39,cash,Ecom Express,approved
EXP002249,M001,2024-01-01,shipping,last_mile,12311.98,bank_transfer,BlueDart,approved
EXP002250,M001,2024-11-18,software,SaaS,811.07,bank_transfer,Shiprocket,approved
EXP002251,M001,2024-08-11,shipping,surface,362.05,bank_transfer,Delhivery,approved
EXP002252,M001,2024-04-18,salaries,full_time,29808.88,cash,Delhivery,approved
EXP002253,M001,2024-04-19,warehouse,staff,13383.58,card,Delhivery,approved
EXP002254,M001,2024-07-01,returns,quality_check,2978.0,bank_transfer,AdGrowth Marketing,approved
EXP002255,M001,2024-11-06,packaging,tape,2200.81,UPI,BlueDart,approved
EXP002256,M001,2024-02-08,salaries,overtime,30578.64,bank_transfer,Delhivery,rejected
EXP002257,M001,2024-03-31,marketing,influencer,13289.3,card,Cashfree Fees,approved
EXP002258,M001,2024-05-13,salaries,incentives,20050.74,bank_transfer,Bangalore Packaging Co,approved
EXP002259,M001,2024-03-11,refunds,chargeback,6322.05,cash,Shiprocket,approved
EXP002260,M001,2024-05-20,salaries,overtime,15980.24,cash,Xpressbees,approved
EXP002261,M001,2024-06-28,warehouse,equipment,1424.07,bank_transfer,Xpressbees,rejected
EXP002262,M001,2024-10-30,salaries,full_time,22920.42,bank_transfer,Urban Warehouse Services,approved
EXP002263,M001,2024-12-04,payment_gateway,dispute_fee,7706.4,bank_transfer,Cashfree Fees,approved
EXP002264,M001,2024-10-26,software,SaaS,3921.67,bank_transfer,Xpressbees,approved
EXP002265,M001,2024-01-27,salaries,contract,22049.58,bank_transfer,Urban Warehouse Services,approved
EXP002266,M001,2024-01-07,marketing,digital_ads,24522.77,bank_transfer,AdGrowth Marketing,pending
EXP002267,M001,2024-10-18,warehouse,equipment,5333.19,bank_transfer,Cashfree Fees,approved
EXP002268,M001,2024-09-25,payment_gateway,dispute_fee,1315.34,bank_transfer,Cashfree Fees,approved
EXP002269,M001,2024-02-03,salaries,full_time,13432.86,cash,Xpressbees,approved
EXP002270,M001,2024-07-14,shipping,reverse_logistics,12360.22,bank_transfer,Delhivery,rejected
EXP002271,M001,2024-04-18,marketing,influencer,12005.57,UPI,Shiprocket,approved
EXP002272,M001,2024-11-11,marketing,email_campaigns,10549.75,bank_transfer,Xpressbees,approved
EXP002273,M001,2024-12-06,salaries,full_time,13905.75,cash,AdGrowth Marketing,approved
EXP002274,M001,2024-01-17,salaries,incentives,6888.01,bank_transfer,Razorpay Fees,approved
EXP002275,M001,2024-11-09,salaries,contract,33071.64,card,Bangalore Packaging Co,approved
EXP002276,M001,2024-06-24,shipping,air_freight,3814.19,bank_transfer,Bangalore Packaging Co,pending
EXP002277,M001,2024-10-02,packaging,labels,5410.12,card,Delhivery,approved
EXP002278,M001,2024-01-12,marketing,digital_ads,15690.14,bank_transfer,Urban Warehouse Services,pending
EXP002279,M001,2024-11-28,marketing,digital_ads,9533.63,bank_transfer,Xpressbees,approved
EXP002280,M001,2024-05-16,software,subscriptions,1353.87,bank_transfer,Razorpay Fees,pending
EXP002281,M001,2024-05-04,payment_gateway,transaction_fee,2386.63,bank_transfer,Razorpay Fees,approved
EXP002282,M001,2024-04-18,salaries,incentives,24551.94,bank_transfer,Cashfree Fees,rejected
EXP002283,M001,2024-10-11,packaging,boxes,8531.61,bank_transfer,Delhivery,approved
EXP002284,M001,2024-12-19,salaries,incentives,9358.14,card,Bangalore Packaging Co,pending
EXP002285,M001,2024-05-26,shipping,reverse_logistics,15344.97,UPI,Urban Warehouse Services,approved
EXP002286,M001,2024-10-01,marketing,influencer,24699.95,bank_transfer,Razorpay Fees,approved
EXP002287,M001,2024-03-26,marketing,email_campaigns,9447.1,cash,BlueDart,approved
EXP002288,M001,2024-09-22,cloud,Azure,4395.14,card,Urban Warehouse Services,approved
EXP002289,M001,2024-10-27,warehouse,rent,5241.19,card,Razorpay Fees,approved
EXP002290,M001,2024-04-29,salaries,incentives,23887.26,UPI,Razorpay Fees,approved
EXP002291,M001,2024-07-16,cloud,AWS,1734.05,UPI,Razorpay Fees,approved
EXP002292,M001,2024-07-03,payment_gateway,transaction_fee,9796.32,card,Bangalore Packaging Co,approved
EXP002293,M001,2024-11-16,refunds,customer_refund,2932.83,card,Delhivery,approved
EXP002294,M001,2024-07-04,salaries,full_time,39099.71,bank_transfer,AdGrowth Marketing,approved
EXP002295,M001,2024-08-09,warehouse,equipment,2742.99,card,Cashfree Fees,approved
EXP002296,M001,2024-10-11,salaries,contract,26706.46,card,Razorpay Fees,approved
EXP002297,M001,2024-05-09,packaging,tape,1621.09,bank_transfer,Ecom Express,pending
EXP002298,M001,2024-08-30,salaries,contract,21351.88,card,Bangalore Packaging Co,pending
EXP002299,M001,2024-05-20,salaries,full_time,37565.07,bank_transfer,Xpressbees,approved
EXP002300,M001,2024-10-27,payment_gateway,dispute_fee,5709.08,bank_transfer,Xpressbees,approved
EXP002301,M001,2024-12-23,salaries,incentives,23143.49,bank_transfer,Razorpay Fees,pending
EXP002302,M001,2024-02-18,packaging,labels,913.93,bank_transfer,Bangalore Packaging Co,pending
EXP002303,M001,2024-02-09,packaging,boxes,9350.33,card,Ecom Express,approved
EXP002304,M001,2024-07-14,shipping,surface,5470.13,card,Cashfree Fees,approved
EXP002305,M001,2024-01-02,marketing,digital_ads,15211.42,bank_transfer,Xpressbees,approved
EXP002306,M001,2024-12-08,packaging,boxes,2454.26,bank_transfer,Xpressbees,approved
EXP002307,M001,2024-02-27,salaries,full_time,38392.68,bank_transfer,Razorpay Fees,pending
EXP002308,M001,2024-11-03,marketing,SEO,21176.36,bank_transfer,AdGrowth Marketing,approved
EXP002309,M001,2024-01-27,salaries,contract,12119.26,bank_transfer,Ecom Express,approved
EXP002310,M001,2024-04-12,shipping,air_freight,8237.98,bank_transfer,Bangalore Packaging Co,approved
EXP002311,M001,2024-03-11,marketing,email_campaigns,8581.29,card,Razorpay Fees,approved
EXP002312,M001,2024-02-12,marketing,SEO,27084.12,bank_transfer,AdGrowth Marketing,pending
EXP002313,M001,2024-08-17,warehouse,rent,6762.29,bank_transfer,Ecom Express,approved
EXP002314,M001,2024-03-27,warehouse,utilities,8607.54,UPI,Razorpay Fees,approved
EXP002315,M001,2024-08-14,marketing,SEO,3928.61,bank_transfer,Urban Warehouse Services,approved
EXP002316,M001,2024-11-22,shipping,air_freight,7803.89,card,Xpressbees,approved
EXP002317,M001,2024-02-10,warehouse,equipment,1222.67,bank_transfer,Cashfree Fees,approved
EXP002318,M001,2024-01-27,refunds,chargeback,7987.69,card,BlueDart,approved
EXP002319,M001,2024-01-17,returns,quality_check,1327.42,bank_transfer,AdGrowth Marketing,approved
EXP002320,M001,2024-01-24,packaging,boxes,7593.42,cash,Delhivery,pending
EXP002321,M001,2024-01-26,salaries,incentives,11403.09,bank_transfer,BlueDart,approved
EXP002322,M001,2024-01-13,salaries,contract,20812.74,bank_transfer,Shiprocket,pending
EXP002323,M001,2024-06-08,shipping,last_mile,13045.15,card,Razorpay Fees,approved
EXP002324,M001,2024-06-03,salaries,full_time,35798.96,card,Razorpay Fees,approved
EXP002325,M001,2024-09-24,salaries,overtime,37233.33,bank_transfer,Ecom Express,approved
EXP002326,M001,2024-12-27,payment_gateway,transaction_fee,1272.91,card,Razorpay Fees,approved
EXP002327,M001,2024-03-09,returns,reverse_pickup,4099.43,bank_transfer,AdGrowth Marketing,approved
EXP002328,M001,2024-10-09,salaries,incentives,23966.1,bank_transfer,AdGrowth Marketing,approved
EXP002329,M001,2024-11-22,shipping,air_freight,4263.58,UPI,Bangalore Packaging Co,approved
EXP002330,M001,2024-05-13,salaries,overtime,12378.94,bank_transfer,Xpressbees,pending
EXP002331,M001,2024-10-12,shipping,reverse_logistics,4459.19,card,Bangalore Packaging Co,approved
EXP002332,M001,2024-07-01,shipping,last_mile,5178.59,bank_transfer,Xpressbees,pending
EXP002333,M001,2024-12-02,salaries,contract,19437.47,bank_transfer,Bangalore Packaging Co,approved
EXP002334,M001,2024-10-31,marketing,email_campaigns,14069.23,bank_transfer,Bangalore Packaging Co,pending
EXP002335,M001,2024-08-19,shipping,reverse_logistics,4446.95,bank_transfer,Bangalore Packaging Co,approved
EXP002336,M001,2024-03-10,shipping,reverse_logistics,2379.55,card,Cashfree Fees,approved
EXP002337,M001,2024-07-13,warehouse,rent,28686.02,bank_transfer,Bangalore Packaging Co,pending
EXP002338,M001,2024-08-30,salaries,incentives,23122.14,bank_transfer,Bangalore Packaging Co,approved
EXP002339,M001,2024-07-29,salaries,incentives,17515.79,cash,Razorpay Fees,approved
EXP002340,M001,2024-01-06,marketing,email_campaigns,17417.15,card,BlueDart,approved
EXP002341,M001,2024-03-03,software,licenses,4314.58,bank_transfer,Urban Warehouse Services,approved
EXP002342,M001,2024-11-26,packaging,labels,4978.1,card,Shiprocket,pending
EXP002343,M001,2024-01-27,packaging,tape,6082.24,card,Urban Warehouse Services,approved
EXP002344,M001,2024-01-02,salaries,contract,13876.54,bank_transfer,Cashfree Fees,rejected
EXP002345,M001,2024-01-10,shipping,surface,15634.54,bank_transfer,Bangalore Packaging Co,approved
EXP002346,M001,2024-02-10,salaries,overtime,25081.53,card,Razorpay Fees,approved
EXP002347,M001,2024-02-21,marketing,influencer,21245.55,bank_transfer,Shiprocket,approved
EXP002348,M001,2024-11-04,refunds,chargeback,4652.28,UPI,Delhivery,approved
EXP002349,M001,2024-05-16,shipping,reverse_logistics,5305.68,UPI,Cashfree Fees,pending
EXP002350,M001,2024-04-19,salaries,overtime,37796.71,bank_transfer,AdGrowth Marketing,approved
EXP002351,M001,2024-08-15,marketing,email_campaigns,5183.65,card,Urban Warehouse Services,approved
EXP002352,M001,2024-11-24,salaries,full_time,26557.66,bank_transfer,Cashfree Fees,approved
EXP002353,M001,2024-11-25,refunds,partial_refund,1347.08,bank_transfer,AdGrowth Marketing,approved
EXP002354,M001,2024-05-13,warehouse,utilities,2313.49,bank_transfer,Ecom Express,pending
EXP002355,M001,2024-05-29,salaries,incentives,22896.91,cash,Cashfree Fees,approved
EXP002356,M001,2024-06-13,shipping,last_mile,9786.83,card,BlueDart,pending
EXP002357,M001,2024-10-28,marketing,SEO,10488.74,bank_transfer,Shiprocket,approved
EXP002358,M001,2024-10-03,warehouse,staff,17457.83,cash,Urban Warehouse Services,approved
EXP002359,M001,2024-08-10,returns,quality_check,1062.35,UPI,Urban Warehouse Services,pending
EXP002360,M001,2024-11-15,refunds,customer_refund,9125.12,UPI,Bangalore Packaging Co,approved
EXP002361,M001,2024-01-24,salaries,contract,36009.13,bank_transfer,AdGrowth Marketing,approved
EXP002362,M001,2024-12-09,packaging,boxes,685.49,card,Delhivery,pending
EXP002363,M001,2024-05-20,salaries,overtime,24401.64,bank_transfer,Shiprocket,rejected
EXP002364,M001,2024-06-18,shipping,surface,4796.51,cash,BlueDart,approved
EXP002365,M001,2024-12-25,salaries,incentives,29515.3,card,Cashfree Fees,approved
EXP002366,M001,2024-07-25,refunds,chargeback,4791.04,bank_transfer,Shiprocket,approved
EXP002367,M001,2024-08-04,salaries,contract,30226.68,bank_transfer,Delhivery,approved
EXP002368,M001,2024-01-18,software,subscriptions,367.24,bank_transfer,Delhivery,approved
EXP002369,M001,2024-12-24,marketing,SEO,27819.94,UPI,Razorpay Fees,approved
EXP002370,M001,2024-02-24,shipping,air_freight,8158.95,UPI,Razorpay Fees,approved
EXP002371,M001,2024-02-04,marketing,email_campaigns,26208.77,bank_transfer,Cashfree Fees,approved
EXP002372,M001,2024-07-30,shipping,reverse_logistics,9179.83,cash,BlueDart,pending
EXP002373,M001,2024-01-18,warehouse,staff,15218.55,UPI,AdGrowth Marketing,approved
EXP002374,M001,2024-01-05,cloud,storage,5856.28,UPI,Cashfree Fees,approved
EXP002375,M001,2024-05-11,salaries,full_time,29833.23,bank_transfer,Shiprocket,approved
EXP002376,M001,2024-04-09,warehouse,equipment,12101.03,UPI,AdGrowth Marketing,approved
EXP002377,M001,2024-12-25,returns,quality_check,3392.22,cash,AdGrowth Marketing,approved
EXP002378,M001,2024-09-27,salaries,contract,27320.86,bank_transfer,Ecom Express,approved
EXP002379,M001,2024-07-14,salaries,contract,33088.95,card,Urban Warehouse Services,pending
EXP002380,M001,2024-04-08,shipping,reverse_logistics,14415.88,card,AdGrowth Marketing,approved
EXP002381,M001,2024-07-02,marketing,digital_ads,7490.07,UPI,Xpressbees,pending
EXP002382,M001,2024-09-23,salaries,full_time,21865.21,card,Razorpay Fees,approved
EXP002383,M001,2024-09-05,packaging,labels,1098.32,bank_transfer,Cashfree Fees,approved
EXP002384,M001,2024-08-05,warehouse,rent,25035.88,bank_transfer,Bangalore Packaging Co,approved
EXP002385,M001,2024-06-09,marketing,influencer,22244.33,bank_transfer,Shiprocket,approved
EXP002386,M001,2024-08-16,payment_gateway,transaction_fee,5735.14,UPI,Razorpay Fees,approved
EXP002387,M001,2024-05-03,marketing,email_campaigns,9104.79,cash,Xpressbees,approved
EXP002388,M001,2024-09-07,salaries,incentives,6667.57,bank_transfer,AdGrowth Marketing,approved
EXP002389,M001,2024-08-24,warehouse,utilities,20655.56,bank_transfer,BlueDart,approved
EXP002390,M001,2024-01-04,warehouse,rent,28678.28,UPI,Bangalore Packaging Co,approved
EXP002391,M001,2024-10-21,cloud,AWS,3999.01,card,AdGrowth Marketing,approved
EXP002392,M001,2024-09-10,packaging,tape,5447.89,card,Urban Warehouse Services,approved
EXP002393,M001,2024-12-04,warehouse,utilities,18906.43,bank_transfer,Xpressbees,approved
EXP002394,M001,2024-11-07,warehouse,rent,20806.14,card,Cashfree Fees,approved
EXP002395,M001,2024-11-14,packaging,boxes,488.28,UPI,Shiprocket,approved
EXP002396,M001,2024-11-25,shipping,surface,700.65,bank_transfer,Xpressbees,approved
EXP002397,M001,2024-03-24,marketing,digital_ads,4493.67,bank_transfer,Ecom Express,approved
EXP002398,M001,2024-09-25,salaries,incentives,24403.12,bank_transfer,Razorpay Fees,approved
EXP002399,M001,2024-12-27,packaging,tape,6298.39,bank_transfer,Shiprocket,approved
EXP002400,M001,2024-01-01,marketing,SEO,21921.72,bank_transfer,Cashfree Fees,approved
EXP002401,M001,2024-01-14,warehouse,utilities,19267.29,card,Cashfree Fees,approved
EXP002402,M001,2024-02-01,salaries,contract,8236.75,bank_transfer,Ecom Express,approved
EXP002403,M001,2024-10-01,shipping,air_freight,7233.37,bank_transfer,Bangalore Packaging Co,approved
EXP002404,M001,2024-07-06,packaging,boxes,1759.3,bank_transfer,Shiprocket,pending
EXP002405,M001,2024-07-01,refunds,partial_refund,4160.0,bank_transfer,Cashfree Fees,approved
EXP002406,M001,2024-09-24,salaries,contract,34755.59,bank_transfer,Shiprocket,approved
EXP002407,M001,2024-12-09,shipping,last_mile,10095.65,cash,Xpressbees,approved
EXP002408,M001,2024-09-23,salaries,contract,11745.4,bank_transfer,Ecom Express,approved
EXP002409,M001,2024-08-19,marketing,SEO,1378.5,bank_transfer,BlueDart,pending
EXP002410,M001,2024-10-04,refunds,chargeback,1580.34,card,Cashfree Fees,pending
EXP002411,M001,2024-08-15,shipping,last_mile,7869.55,UPI,Razorpay Fees,rejected
EXP002412,M001,2024-07-09,salaries,contract,13407.13,UPI,Razorpay Fees,approved
EXP002413,M001,2024-04-10,packaging,tape,8366.09,bank_transfer,Razorpay Fees,approved
EXP002414,M001,2024-02-06,salaries,incentives,6640.74,bank_transfer,Shiprocket,approved
EXP002415,M001,2024-12-20,marketing,email_campaigns,18209.69,card,Cashfree Fees,approved
EXP002416,M001,2024-11-09,shipping,reverse_logistics,13246.04,bank_transfer,Urban Warehouse Services,approved
EXP002417,M001,2024-09-03,salaries,contract,14429.41,bank_transfer,AdGrowth Marketing,approved
EXP002418,M001,2024-08-04,marketing,influencer,12113.26,bank_transfer,Ecom Express,pending
EXP002419,M001,2024-03-01,salaries,contract,18378.99,UPI,Cashfree Fees,pending
EXP002420,M001,2024-08-24,warehouse,staff,7039.23,card,Cashfree Fees,approved
EXP002421,M001,2024-02-16,packaging,boxes,118.94,card,Ecom Express,approved
EXP002422,M001,2024-07-18,packaging,bubble_wrap,2540.24,bank_transfer,Shiprocket,rejected
EXP002423,M001,2024-01-06,shipping,reverse_logistics,8201.07,bank_transfer,Cashfree Fees,approved
EXP002424,M001,2024-11-26,warehouse,utilities,5519.25,card,BlueDart,pending
EXP002425,M001,2024-07-24,shipping,reverse_logistics,13478.36,bank_transfer,Xpressbees,approved
EXP002426,M001,2024-10-21,warehouse,equipment,3461.41,card,Razorpay Fees,approved
EXP002427,M001,2024-09-07,refunds,chargeback,537.01,bank_transfer,AdGrowth Marketing,approved
EXP002428,M001,2024-09-05,warehouse,utilities,5736.39,cash,Bangalore Packaging Co,pending
EXP002429,M001,2024-07-04,shipping,surface,3207.08,bank_transfer,Xpressbees,pending
EXP002430,M001,2024-03-21,returns,reverse_pickup,1917.33,bank_transfer,Razorpay Fees,approved
EXP002431,M001,2024-11-28,shipping,surface,8699.87,card,Delhivery,approved
EXP002432,M001,2024-05-08,salaries,overtime,38067.15,card,AdGrowth Marketing,pending
EXP002433,M001,2024-04-05,packaging,boxes,6172.88,card,Ecom Express,pending
EXP002434,M001,2024-04-03,packaging,labels,429.91,bank_transfer,Delhivery,approved
EXP002435,M001,2024-08-03,salaries,incentives,20196.97,bank_transfer,Razorpay Fees,approved
EXP002436,M001,2024-11-07,cloud,Azure,3454.58,card,Xpressbees,approved
EXP002437,M001,2024-02-16,refunds,customer_refund,4958.97,card,Shiprocket,approved
EXP002438,M001,2024-01-31,salaries,full_time,8369.16,bank_transfer,AdGrowth Marketing,approved
EXP002439,M001,2024-07-25,warehouse,utilities,14043.0,card,Cashfree Fees,approved
EXP002440,M001,2024-06-09,software,tools,940.07,bank_transfer,AdGrowth Marketing,approved
EXP002441,M001,2024-10-16,warehouse,rent,8783.84,UPI,Urban Warehouse Services,pending
EXP002442,M001,2024-12-08,packaging,bubble_wrap,4848.39,UPI,Bangalore Packaging Co,approved
EXP002443,M001,2024-08-01,shipping,last_mile,6772.4,UPI,Shiprocket,approved
EXP002444,M001,2024-08-22,refunds,customer_refund,9383.92,card,Xpressbees,approved
EXP002445,M001,2024-12-15,salaries,overtime,38279.51,cash,Bangalore Packaging Co,rejected
EXP002446,M001,2024-11-25,returns,reverse_pickup,7516.07,card,Ecom Express,approved
EXP002447,M001,2024-11-17,shipping,surface,1383.19,card,Xpressbees,approved
EXP002448,M001,2024-09-21,packaging,labels,8864.26,bank_transfer,Ecom Express,approved
EXP002449,M001,2024-06-08,software,tools,492.84,bank_transfer,Delhivery,approved
EXP002450,M001,2024-11-21,marketing,influencer,8089.17,bank_transfer,Delhivery,approved
EXP002451,M001,2024-01-09,marketing,email_campaigns,11173.33,UPI,Xpressbees,approved
EXP002452,M001,2024-09-05,marketing,digital_ads,16155.47,bank_transfer,Ecom Express,approved
EXP002453,M001,2024-05-16,salaries,incentives,37811.98,bank_transfer,Bangalore Packaging Co,approved
